Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,Mozambique,None,2020-09-14,1187,14,5,178,12,0
Africa,Mozambique,None,2020-09-15,1187,13,5,178,12,0
Africa,Mozambique,None,2020-09-16,1187,12,5,178,12,0
Africa,Mozambique,None,2020-09-17,1187,11,4,178,12,0
Africa,Mozambique,None,2020-09-18,1187,11,4,178,12,0
Africa,Mozambique,None,2020-09-19,1187,10,4,178,12,0
Africa,Mozambique,None,2020-09-20,1187,10,4,178,12,0
Africa,Mozambique,None,2020-09-21,1187,9,4,178,12,0
Africa,Mozambique,None,2020-09-22,1187,9,4,178,12,0
Africa,Mozambique,None,2020-09-23,1187,8,3,178,12,0
Africa,Mozambique,None,2020-09-24,1187,8,3,178,12,0
Africa,Mozambique,None,2020-09-25,1187,7,3,178,12,0
Africa,Mozambique,None,2020-09-26,1187,7,3,178,12,0
Africa,Mozambique,None,2020-09-27,1188,7,3,178,12,0
Africa,Mozambique,None,2020-09-28,1188,6,3,178,12,0
Africa,Mozambique,None,2020-09-29,1188,6,3,178,12,0
Africa,Mozambique,None,2020-09-30,1188,6,2,178,12,0
Africa,Mozambique,None,2020-10-01,1188,5,2,178,12,0
Africa,Mozambique,None,2020-10-02,1188,5,2,178,12,0
Africa,Mozambique,None,2020-10-03,1188,5,2,178,12,0
Africa,Mozambique,None,2020-10-04,1188,4,2,178,12,0
Africa,Mozambique,None,2020-10-05,1188,4,2,178,12,0
Africa,Mozambique,None,2020-10-06,1188,4,2,178,12,0
Africa,Mozambique,None,2020-10-07,1188,4,2,178,12,0
Africa,Mozambique,None,2020-10-08,1188,4,2,178,12,0
Africa,Mozambique,None,2020-10-09,1188,3,2,178,12,0
Africa,Mozambique,None,2020-10-10,1188,3,2,178,12,0
Africa,Mozambique,None,2020-10-11,1188,3,2,178,12,0
Africa,Mozambique,None,2020-10-12,1188,3,1,178,12,0
Africa,Mozambique,None,2020-10-13,1188,3,1,178,12,0
Africa,Mozambique,None,2020-10-14,1188,3,1,178,12,0
Africa,Mozambique,None,2020-10-15,1188,2,1,178,12,0
Africa,Niger,None,2020-08-24,999,1,1,145,70,0
Africa,Niger,None,2020-08-25,999,1,1,145,70,0
Africa,Niger,None,2020-08-26,999,1,1,145,70,0
Africa,Niger,None,2020-08-27,999,1,1,145,70,0
Africa,Niger,None,2020-08-28,999,1,1,145,70,0
Africa,Niger,None,2020-08-29,999,1,0,145,70,0
Africa,Niger,None,2020-08-30,999,1,0,145,70,0
Africa,Niger,None,2020-08-31,999,1,0,145,70,0
Africa,Niger,None,2020-09-01,999,1,0,145,70,0
Africa,Niger,None,2020-09-02,999,1,0,145,70,0
Africa,Niger,None,2020-09-03,999,1,0,145,70,0
Africa,Niger,None,2020-09-04,999,1,0,145,70,0
Africa,Niger,None,2020-09-05,999,1,0,145,70,0
Africa,Niger,None,2020-09-06,999,0,0,145,70,0
Africa,Niger,None,2020-09-07,999,0,0,145,70,0
Africa,Niger,None,2020-09-08,999,0,0,145,70,0
Africa,Niger,None,2020-09-09,999,0,0,145,70,0
Africa,Niger,None,2020-09-10,999,0,0,145,70,0
Africa,Niger,None,2020-09-11,999,0,0,145,70,0
Africa,Niger,None,2020-09-12,999,0,0,145,70,0
Africa,Niger,None,2020-09-13,999,0,0,145,70,0
Africa,Niger,None,2020-09-14,999,0,0,145,70,0
Africa,Niger,None,2020-09-15,999,0,0,145,70,0
Africa,Niger,None,2020-09-16,999,0,0,145,70,0
Africa,Niger,None,2020-09-17,999,0,0,145,70,0
Africa,Niger,None,2020-09-18,999,0,0,145,70,0
Africa,Niger,None,2020-09-19,999,0,0,145,70,0
Africa,Niger,None,2020-09-20,999,0,0,145,70,0
Africa,Niger,None,2020-09-21,999,0,0,145,70,0
Africa,Niger,None,2020-09-22,999,0,0,145,70,0
Africa,Niger,None,2020-09-23,999,0,0,145,70,0
Africa,Niger,None,2020-09-24,999,0,0,145,70,0
Africa,Niger,None,2020-09-25,999,0,0,145,70,0
Africa,Niger,None,2020-09-26,999,0,0,145,70,0
Africa,Niger,None,2020-09-27,999,0,0,145,70,0
Africa,Niger,None,2020-09-28,999,0,0,145,70,0
Africa,Niger,None,2020-09-29,999,0,0,145,70,0
Africa,Niger,None,2020-09-30,999,0,0,145,70,0
Africa,Niger,None,2020-10-01,999,0,0,145,70,0
Africa,Niger,None,2020-10-02,999,0,0,145,70,0
Africa,Niger,None,2020-10-03,999,0,0,145,70,0
Africa,Niger,None,2020-10-04,999,0,0,145,70,0
Africa,Niger,None,2020-10-05,999,0,0,145,70,0
Africa,Niger,None,2020-10-06,999,0,0,145,70,0
Africa,Niger,None,2020-10-07,999,0,0,145,70,0
Africa,Niger,None,2020-10-08,999,0,0,145,70,0
Africa,Niger,None,2020-10-09,999,0,0,145,70,0
Africa,Niger,None,2020-10-10,999,0,0,145,70,0
Africa,Niger,None,2020-10-11,999,0,0,145,70,0
Africa,Niger,None,2020-10-12,999,0,0,145,70,0
Africa,Niger,None,2020-10-13,999,0,0,145,70,0
Africa,Niger,None,2020-10-14,999,0,0,145,70,0
Africa,Niger,None,2020-10-15,999,0,0,145,70,0
Africa,Nigeria,None,2020-08-24,19337,187,68,2900,687,5
Africa,Nigeria,None,2020-08-25,19338,178,65,2900,688,5
Africa,Nigeria,None,2020-08-26,19339,169,62,2900,688,5
Africa,Nigeria,None,2020-08-27,19340,160,59,2900,689,4
Africa,Nigeria,None,2020-08-28,19341,152,57,2900,689,4
Africa,Nigeria,None,2020-08-29,19342,144,55,2900,690,4
Africa,Nigeria,None,2020-08-30,19343,136,52,2901,690,4
Africa,Nigeria,None,2020-08-31,19344,129,50,2901,691,4
Africa,Nigeria,None,2020-09-01,19345,123,48,2901,691,3
Africa,Nigeria,None,2020-09-02,19345,116,46,2901,692,3
Africa,Nigeria,None,2020-09-03,19346,110,44,2901,692,3
Africa,Nigeria,None,2020-09-04,19347,104,42,2901,692,3
Africa,Nigeria,None,2020-09-05,19347,99,40,2901,693,3
Africa,Nigeria,None,2020-09-06,19348,94,38,2901,693,2
Africa,Nigeria,None,2020-09-07,19348,89,37,2901,693,2
Africa,Nigeria,None,2020-09-08,19348,84,35,2901,694,2
Africa,Nigeria,None,2020-09-09,19349,80,33,2901,694,2
Africa,Nigeria,None,2020-09-10,19349,76,32,2901,694,2
Africa,Nigeria,None,2020-09-11,19350,72,31,2902,695,2
Africa,Nigeria,None,2020-09-12,19350,68,29,2902,695,2
Africa,Nigeria,None,2020-09-13,19350,64,28,2902,695,2
Africa,Nigeria,None,2020-09-14,19350,61,27,2902,695,2
Africa,Nigeria,None,2020-09-15,19351,58,26,2902,695,1
Africa,Nigeria,None,2020-09-16,19351,55,24,2902,696,1
Africa,Nigeria,None,2020-09-17,19351,52,23,2902,696,1
Africa,Nigeria,None,2020-09-18,19351,49,22,2902,696,1
Africa,Nigeria,None,2020-09-19,19351,46,21,2902,696,1
Africa,Nigeria,None,2020-09-20,19351,44,20,2902,696,1
Africa,Nigeria,None,2020-09-21,19352,42,20,2902,697,1
Africa,Nigeria,None,2020-09-22,19352,39,19,2902,697,1
Africa,Nigeria,None,2020-09-23,19352,37,18,2902,697,1
Africa,Nigeria,None,2020-09-24,19352,35,17,2902,697,1
Africa,Nigeria,None,2020-09-25,19352,34,16,2902,697,1
Africa,Nigeria,None,2020-09-26,19352,32,16,2902,697,1
Africa,Nigeria,None,2020-09-27,19352,30,15,2902,697,1
Africa,Nigeria,None,2020-09-28,19352,28,14,2902,698,1
Africa,Nigeria,None,2020-09-29,19352,27,14,2902,698,1
Africa,Nigeria,None,2020-09-30,19352,26,13,2902,698,1
Africa,Nigeria,None,2020-10-01,19352,24,12,2902,698,1
Africa,Nigeria,None,2020-10-02,19352,23,12,2902,698,0
Africa,Nigeria,None,2020-10-03,19352,22,11,2902,698,0
Africa,Nigeria,None,2020-10-04,19352,21,11,2902,698,0
Africa,Nigeria,None,2020-10-05,19352,19,10,2902,698,0
Africa,Nigeria,None,2020-10-06,19353,18,10,2902,698,0
Africa,Nigeria,None,2020-10-07,19353,17,9,2902,698,0
Africa,Nigeria,None,2020-10-08,19353,17,9,2902,698,0
Africa,Nigeria,None,2020-10-09,19353,16,9,2902,699,0
Africa,Nigeria,None,2020-10-10,19353,15,8,2902,699,0
Africa,Nigeria,None,2020-10-11,19353,14,8,2902,699,0
Africa,Nigeria,None,2020-10-12,19353,13,7,2902,699,0
Africa,Nigeria,None,2020-10-13,19353,13,7,2902,699,0
Africa,Nigeria,None,2020-10-14,19353,12,7,2902,699,0
Africa,Nigeria,None,2020-10-15,19353,11,7,2902,699,0
Africa,None,None,2020-08-24,280181,3199,1078,41876,9380,93
Africa,None,None,2020-08-25,280214,3042,1038,41880,9388,86
Africa,None,None,2020-08-26,280245,2892,992,41883,9389,83
Africa,None,None,2020-08-27,280271,2749,948,41888,9396,79
Africa,None,None,2020-08-28,280299,2609,911,41892,9401,73
Africa,None,None,2020-08-29,280320,2482,873,41896,9405,68
Africa,None,None,2020-08-30,280344,2357,837,41899,9412,65
Africa,None,None,2020-08-31,280364,2237,800,41904,9418,58
Africa,None,None,2020-09-01,280387,2123,770,41905,9420,57
Africa,None,None,2020-09-02,280400,2016,735,41908,9425,53
Africa,None,None,2020-09-03,280420,1915,706,41909,9428,52
Africa,None,None,2020-09-04,280434,1812,678,41911,9432,49
Africa,None,None,2020-09-05,280447,1720,648,41913,9436,44
Africa,None,None,2020-09-06,280458,1633,622,41914,9438,41
Africa,None,None,2020-09-07,280470,1548,593,41920,9441,40
Africa,None,None,2020-09-08,280480,1469,569,41921,9444,35
Africa,None,None,2020-09-09,280490,1393,543,41921,9447,35
Africa,None,None,2020-09-10,280500,1324,516,41923,9451,31
Africa,None,None,2020-09-11,280510,1252,500,41926,9453,29
Africa,None,None,2020-09-12,280517,1189,478,41927,9455,29
Africa,None,None,2020-09-13,280524,1122,456,41928,9456,28
Africa,None,None,2020-09-14,280532,1065,437,41929,9458,25
Africa,None,None,2020-09-15,280540,1010,419,41929,9458,24
Africa,None,None,2020-09-16,280542,958,401,41930,9463,20
Africa,None,None,2020-09-17,280547,908,383,41931,9463,19
Africa,None,None,2020-09-18,280550,863,365,41933,9465,17
Africa,None,None,2020-09-19,280554,815,349,41933,9468,16
Africa,None,None,2020-09-20,280561,777,333,41933,9469,15
Africa,None,None,2020-09-21,280564,734,319,41933,9472,14
Africa,None,None,2020-09-22,280566,697,306,41933,9473,14
Africa,None,None,2020-09-23,280570,657,295,41933,9475,12
Africa,None,None,2020-09-24,280571,621,281,41933,9476,12
Africa,None,None,2020-09-25,280574,589,267,41933,9476,12
Africa,None,None,2020-09-26,280577,556,254,41933,9476,11
Africa,None,None,2020-09-27,280580,531,247,41933,9477,10
Africa,None,None,2020-09-28,280583,501,233,41934,9478,10
Africa,None,None,2020-09-29,280583,475,221,41935,9481,10
Africa,None,None,2020-09-30,280584,451,212,41936,9483,9
Africa,None,None,2020-10-01,280587,425,201,41936,9484,7
Africa,None,None,2020-10-02,280590,402,197,41936,9485,6
Africa,None,None,2020-10-03,280590,381,187,41936,9485,6
Africa,None,None,2020-10-04,280590,363,179,41937,9486,5
Africa,None,None,2020-10-05,280591,342,170,41937,9488,5
Africa,None,None,2020-10-06,280593,326,166,41937,9489,3
Africa,None,None,2020-10-07,280593,306,155,41937,9489,3
Africa,None,None,2020-10-08,280593,290,147,41937,9490,2
Africa,None,None,2020-10-09,280594,277,141,41937,9491,2
Africa,None,None,2020-10-10,280595,259,134,41937,9491,2
Africa,None,None,2020-10-11,280597,248,131,41937,9491,1
Africa,None,None,2020-10-12,280597,234,121,41937,9491,1
Africa,None,None,2020-10-13,280598,222,118,41937,9491,1
Africa,None,None,2020-10-14,280598,210,114,41937,9491,1
Africa,None,None,2020-10-15,280598,197,106,41937,9493,1
Africa,Rwanda,None,2020-08-24,651,4,2,98,6,0
Africa,Rwanda,None,2020-08-25,651,4,1,98,6,0
Africa,Rwanda,None,2020-08-26,651,3,1,98,6,0
Africa,Rwanda,None,2020-08-27,651,3,1,98,6,0
Africa,Rwanda,None,2020-08-28,651,3,1,98,6,0
Africa,Rwanda,None,2020-08-29,651,3,1,98,6,0
Africa,Rwanda,None,2020-08-30,651,3,1,98,6,0
Africa,Rwanda,None,2020-08-31,651,3,1,98,6,0
Africa,Rwanda,None,2020-09-01,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-02,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-03,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-04,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-05,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-06,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-07,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-08,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-09,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-10,651,2,1,98,6,0
Africa,Rwanda,None,2020-09-11,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-12,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-13,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-14,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-15,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-16,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-17,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-18,651,1,1,98,6,0
Africa,Rwanda,None,2020-09-19,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-20,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-21,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-22,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-23,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-24,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-25,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-26,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-27,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-28,651,1,0,98,6,0
Africa,Rwanda,None,2020-09-29,651,1,0,98,7,0
Africa,Rwanda,None,2020-09-30,651,1,0,98,7,0
Africa,Rwanda,None,2020-10-01,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-02,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-03,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-04,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-05,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-06,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-07,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-08,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-09,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-10,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-11,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-12,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-13,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-14,651,0,0,98,7,0
Africa,Rwanda,None,2020-10-15,651,0,0,98,7,0
Africa,Sao Tome and Principe,None,2020-08-24,780,8,3,114,15,0
Africa,Sao Tome and Principe,None,2020-08-25,780,8,3,114,15,0
Africa,Sao Tome and Principe,None,2020-08-26,780,7,3,114,15,0
Africa,Sao Tome and Principe,None,2020-08-27,780,7,3,114,15,0
Africa,Sao Tome and Principe,None,2020-08-28,780,6,3,114,15,0
Africa,Sao Tome and Principe,None,2020-08-29,780,6,3,114,15,0
Africa,Sao Tome and Principe,None,2020-08-30,780,6,2,114,15,0
Africa,Sao Tome and Principe,None,2020-08-31,780,5,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-01,780,5,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-02,780,5,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-03,780,5,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-04,780,4,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-05,780,4,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-06,780,4,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-07,780,4,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-08,780,3,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-09,780,3,2,114,15,0
Africa,Sao Tome and Principe,None,2020-09-10,780,3,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-11,780,3,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-12,780,3,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-13,780,3,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-14,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-15,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-16,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-17,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-18,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-19,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-20,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-21,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-22,780,2,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-23,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-24,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-25,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-26,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-27,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-28,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-29,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-09-30,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-10-01,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-10-02,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-10-03,780,1,1,114,15,0
Africa,Sao Tome and Principe,None,2020-10-04,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-05,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-06,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-07,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-08,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-09,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-10,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-11,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-12,780,1,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-13,780,0,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-14,780,0,0,114,15,0
Africa,Sao Tome and Principe,None,2020-10-15,780,0,0,114,15,0
Africa,Senegal,None,2020-08-24,5186,26,11,778,91,1
Africa,Senegal,None,2020-08-25,5186,25,10,778,91,1
Africa,Senegal,None,2020-08-26,5186,23,10,778,91,1
Africa,Senegal,None,2020-08-27,5186,22,9,778,91,1
Africa,Senegal,None,2020-08-28,5187,21,9,778,91,1
Africa,Senegal,None,2020-08-29,5187,20,9,778,91,0
Africa,Senegal,None,2020-08-30,5187,19,8,778,91,0
Africa,Senegal,None,2020-08-31,5187,18,8,778,92,0
Africa,Senegal,None,2020-09-01,5187,17,8,778,92,0
Africa,Senegal,None,2020-09-02,5187,16,7,778,92,0
Africa,Senegal,None,2020-09-03,5187,15,7,778,92,0
Africa,Senegal,None,2020-09-04,5187,14,7,778,92,0
Africa,Senegal,None,2020-09-05,5187,14,6,778,92,0
Africa,Senegal,None,2020-09-06,5187,13,6,778,92,0
Africa,Senegal,None,2020-09-07,5187,12,6,778,92,0
Africa,Senegal,None,2020-09-08,5187,12,5,778,92,0
Africa,Senegal,None,2020-09-09,5187,11,5,778,92,0
Africa,Senegal,None,2020-09-10,5187,10,5,778,92,0
Africa,Senegal,None,2020-09-11,5187,10,5,778,92,0
Africa,Senegal,None,2020-09-12,5187,9,5,778,92,0
Africa,Senegal,None,2020-09-13,5187,9,4,778,92,0
Africa,Senegal,None,2020-09-14,5187,8,4,778,92,0
Africa,Senegal,None,2020-09-15,5187,8,4,778,92,0
Africa,Senegal,None,2020-09-16,5187,7,4,778,92,0
Africa,Senegal,None,2020-09-17,5187,7,4,778,92,0
Africa,Senegal,None,2020-09-18,5187,7,3,778,92,0
Africa,Senegal,None,2020-09-19,5187,6,3,778,92,0
Africa,Senegal,None,2020-09-20,5188,6,3,778,92,0
Africa,Senegal,None,2020-09-21,5188,6,3,778,92,0
Africa,Senegal,None,2020-09-22,5188,5,3,778,92,0
Africa,Senegal,None,2020-09-23,5188,5,3,778,92,0
Africa,Senegal,None,2020-09-24,5188,5,3,778,92,0
Africa,Senegal,None,2020-09-25,5188,5,3,778,92,0
Africa,Senegal,None,2020-09-26,5188,4,2,778,92,0
Africa,Senegal,None,2020-09-27,5188,4,2,778,92,0
Africa,Senegal,None,2020-09-28,5188,4,2,778,92,0
Africa,Senegal,None,2020-09-29,5188,4,2,778,92,0
Africa,Senegal,None,2020-09-30,5188,3,2,778,92,0
Africa,Senegal,None,2020-10-01,5188,3,2,778,92,0
Africa,Senegal,None,2020-10-02,5188,3,2,778,92,0
Africa,Senegal,None,2020-10-03,5188,3,2,778,92,0
Africa,Senegal,None,2020-10-04,5188,3,2,778,92,0
Africa,Senegal,None,2020-10-05,5188,3,2,778,92,0
Africa,Senegal,None,2020-10-06,5188,3,2,778,92,0
Africa,Senegal,None,2020-10-07,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-08,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-09,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-10,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-11,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-12,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-13,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-14,5188,2,1,778,92,0
Africa,Senegal,None,2020-10-15,5188,2,1,778,92,0
Africa,Sierra Leone,None,2020-08-24,1521,19,7,225,64,1
Africa,Sierra Leone,None,2020-08-25,1522,18,7,225,64,0
Africa,Sierra Leone,None,2020-08-26,1522,17,6,225,64,0
Africa,Sierra Leone,None,2020-08-27,1522,16,6,225,64,0
Africa,Sierra Leone,None,2020-08-28,1522,15,6,225,64,0
Africa,Sierra Leone,None,2020-08-29,1522,15,6,225,64,0
Africa,Sierra Leone,None,2020-08-30,1522,14,5,225,64,0
Africa,Sierra Leone,None,2020-08-31,1522,13,5,225,64,0
Africa,Sierra Leone,None,2020-09-01,1522,12,5,225,64,0
Africa,Sierra Leone,None,2020-09-02,1522,12,5,225,64,0
Africa,Sierra Leone,None,2020-09-03,1522,11,5,225,64,0
Africa,Sierra Leone,None,2020-09-04,1522,10,4,225,64,0
Africa,Sierra Leone,None,2020-09-05,1522,10,4,225,64,0
Africa,Sierra Leone,None,2020-09-06,1522,9,4,225,64,0
Africa,Sierra Leone,None,2020-09-07,1522,9,4,225,64,0
Africa,Sierra Leone,None,2020-09-08,1522,8,4,225,64,0
Africa,Sierra Leone,None,2020-09-09,1522,8,3,225,64,0
Africa,Sierra Leone,None,2020-09-10,1523,7,3,225,64,0
Africa,Sierra Leone,None,2020-09-11,1523,7,3,225,64,0
Africa,Sierra Leone,None,2020-09-12,1523,7,3,225,64,0
Africa,Sierra Leone,None,2020-09-13,1523,6,3,225,64,0
Africa,Sierra Leone,None,2020-09-14,1523,6,3,225,64,0
Africa,Sierra Leone,None,2020-09-15,1523,6,3,225,64,0
Africa,Sierra Leone,None,2020-09-16,1523,5,3,225,64,0
Africa,Sierra Leone,None,2020-09-17,1523,5,2,225,64,0
Africa,Sierra Leone,None,2020-09-18,1523,5,2,225,64,0
Africa,Sierra Leone,None,2020-09-19,1523,5,2,225,64,0
Africa,Sierra Leone,None,2020-09-20,1523,4,2,225,64,0
Africa,Sierra Leone,None,2020-09-21,1523,4,2,225,64,0
Africa,Sierra Leone,None,2020-09-22,1523,4,2,225,64,0
Africa,Sierra Leone,None,2020-09-23,1523,4,2,225,64,0
Africa,Sierra Leone,None,2020-09-24,1523,3,2,225,64,0
Africa,Sierra Leone,None,2020-09-25,1523,3,2,225,64,0
Africa,Sierra Leone,None,2020-09-26,1523,3,2,225,64,0
Africa,Sierra Leone,None,2020-09-27,1523,3,2,225,64,0
Africa,Sierra Leone,None,2020-09-28,1523,3,1,225,64,0
Africa,Sierra Leone,None,2020-09-29,1523,3,1,225,64,0
Africa,Sierra Leone,None,2020-09-30,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-01,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-02,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-03,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-04,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-05,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-06,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-07,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-08,1523,2,1,225,64,0
Africa,Sierra Leone,None,2020-10-09,1523,1,1,225,64,0
Africa,Sierra Leone,None,2020-10-10,1523,1,1,225,64,0
Africa,Sierra Leone,None,2020-10-11,1523,1,1,225,64,0
Africa,Sierra Leone,None,2020-10-12,1523,1,1,225,64,0
Africa,Sierra Leone,None,2020-10-13,1523,1,1,225,64,0
Africa,Sierra Leone,None,2020-10-14,1523,1,1,225,64,0
Africa,Sierra Leone,None,2020-10-15,1523,1,1,225,64,0
Africa,Somalia,None,2020-08-24,3001,25,10,445,98,1
Africa,Somalia,None,2020-08-25,3001,23,10,445,98,1
Africa,Somalia,None,2020-08-26,3001,22,9,445,98,1
Africa,Somalia,None,2020-08-27,3001,21,9,445,98,1
Africa,Somalia,None,2020-08-28,3001,20,8,445,98,1
Africa,Somalia,None,2020-08-29,3001,19,8,445,98,0
Africa,Somalia,None,2020-08-30,3001,18,8,445,98,0
Africa,Somalia,None,2020-08-31,3001,17,7,445,98,0
Africa,Somalia,None,2020-09-01,3002,16,7,445,98,0
Africa,Somalia,None,2020-09-02,3002,15,7,445,98,0
Africa,Somalia,None,2020-09-03,3002,14,6,445,98,0
Africa,Somalia,None,2020-09-04,3002,13,6,445,98,0
Africa,Somalia,None,2020-09-05,3002,13,6,445,98,0
Africa,Somalia,None,2020-09-06,3002,12,6,445,98,0
Africa,Somalia,None,2020-09-07,3002,11,5,445,98,0
Africa,Somalia,None,2020-09-08,3002,11,5,445,98,0
Africa,Somalia,None,2020-09-09,3002,10,5,445,98,0
Africa,Somalia,None,2020-09-10,3002,10,5,445,98,0
Africa,Somalia,None,2020-09-11,3002,9,4,445,98,0
Africa,Somalia,None,2020-09-12,3002,9,4,445,98,0
Africa,Somalia,None,2020-09-13,3002,8,4,445,98,0
Africa,Somalia,None,2020-09-14,3002,8,4,445,98,0
Africa,Somalia,None,2020-09-15,3002,7,4,445,98,0
Africa,Somalia,None,2020-09-16,3002,7,4,445,98,0
Africa,Somalia,None,2020-09-17,3002,6,3,445,98,0
Africa,Somalia,None,2020-09-18,3002,6,3,445,98,0
Africa,Somalia,None,2020-09-19,3002,6,3,445,98,0
Africa,Somalia,None,2020-09-20,3002,5,3,445,98,0
Africa,Somalia,None,2020-09-21,3002,5,3,445,98,0
Africa,Somalia,None,2020-09-22,3002,5,3,445,98,0
Africa,Somalia,None,2020-09-23,3002,5,3,445,98,0
Africa,Somalia,None,2020-09-24,3002,4,2,445,98,0
